roundness,perimeter_ratio_to_diameter,compactness,eccentricity,aspect_ratio,rectangularity,narrow_factor,perimeter_ratio_major_minor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu7,mean_R,mean_G,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_R,kurtosis_G,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.74451,2.767,4.1084,0.60769,1.2592,0.76777,1.1594,1.7881,0.16715,0.001433,0.000002,0,0,0,0,66.357,65.558,9.827,21.55,21.365,17.445,0.22081,0.042908,2.0269,3.4771,3.3874,7.0348,0.25436,0.98148,0.19019,0.88536,5
0.59103,2.7149,4.6111,0.75733,1.5313,0.75963,1.1962,1.9647,0.17972,0.005222,0.000258,0.000038,0,0.000003,0,65.123,57.524,3.8776,16.925,18.173,10.41,0.81974,0.23086,3.6972,5.762,4.2586,20.316,0.1928,0.98729,0.25057,0.91281,5
0.70218,2.8716,4.2304,0.66982,1.3468,0.77506,1.1176,1.8417,0.16848,0.002374,0.000005,0.000001,0,0,0,67.535,62.163,14.261,18.092,19.345,18.94,0.50658,0.075,1.376,4.686,4.1818,4.5624,0.24225,0.98126,0.19962,0.89151,5
0.66069,2.8488,4.3612,0.73569,1.4764,0.77148,1.1066,1.8795,0.17448,0.004191,0.000042,0.000003,0,0,0,69.861,64.745,13.481,17.045,18.54,18.52,0.61527,0.11365,1.4373,5.0258,4.4051,4.6303,0.22637,0.98232,0.20412,0.89646,5
0.6778,2.7651,4.3058,0.67667,1.3582,0.77015,1.1726,1.8674,0.16997,0.002547,0.000014,0.000001,0,0,0,74.635,69.542,23.225,17.405,19.088,23.332,0.3388,-0.000342,0.701,3.5483,3.5926,2.5747,0.21161,0.98363,0.20753,0.90397,5
0.55564,3.2736,4.7556,0.63949,1.3007,0.77305,1.1199,2.0727,0.16732,0.00185,0.000004,0,0,0,0,65.12,58.346,17.447,17.038,19.363,19.716,0.65776,0.15766,1.0585,4.8695,4.2747,3.5976,0.23888,0.98207,0.2083,0.89332,5
0.60788,2.6999,4.5467,0.78697,1.6208,0.76957,1.1604,1.9375,0.18174,0.006646,0.000011,0.000002,0,0,0,60.226,53.59,15.388,19.241,21.211,19.432,0.69252,0.28327,1.2886,4.7202,3.8215,4.1859,0.25538,0.98331,0.20374,0.88787,5
0.54192,2.8943,4.8154,0.75579,1.5271,0.76241,1.1756,2.0561,0.17887,0.005114,0.000002,0,0,0,0,62.978,58.141,14.458,20.304,21.321,19.913,0.67154,0.32427,1.4048,4.1578,3.6454,4.4324,0.2543,0.98313,0.2062,0.88942,5
0.65216,2.7357,4.3896,0.71533,1.431,0.76812,1.1756,1.8931,0.1733,0.00355,0.000025,0,0,0,0,63.113,65.601,4.1107,19.088,18.155,11.233,0.19207,0.00824,3.6607,4.3174,4.1568,19.321,0.22943,0.98402,0.21886,0.89839,5
0.59597,2.842,4.5919,0.72516,1.4523,0.77148,1.1776,1.982,0.17343,0.003828,0.000037,0.000001,0,0,0,58.873,54.475,15.66,21.369,22.774,21.65,0.53034,0.2397,1.4621,3.8409,3.421,4.6959,0.29687,0.98037,0.18779,0.8725,5
0.6714,2.752,4.3263,0.71133,1.4228,0.77209,1.1581,1.8716,0.17207,0.003396,0.00008,0.000005,0,0,0,66.63,58.26,23.016,17.499,19.651,22.1,0.67741,0.23114,0.69749,4.2805,3.9632,2.6586,0.23861,0.98315,0.20694,0.89209,5
0.53777,2.7855,4.834,0.81048,1.7072,0.76752,1.1636,2.044,0.18671,0.008339,0.000077,0.000007,0,0.000001,0,62.887,57.743,18.862,18.662,19.878,20.981,0.65553,0.34179,0.98918,4.3054,3.9179,3.2712,0.24561,0.98285,0.20684,0.89319,5
0.66837,2.804,4.3361,0.67801,1.3604,0.77247,1.1652,1.8832,0.16954,0.00256,0.000002,0,0,0,0,73.286,75.462,12.844,19.772,18.989,20.03,0.33756,0.20855,1.6888,3.5084,3.3195,5.4257,0.26101,0.97938,0.19273,0.8838,5
0.61498,2.9438,4.5204,0.68869,1.3792,0.77256,1.1493,1.9612,0.17023,0.002801,0.000021,0.000001,0,0,0,59.388,58.434,6.4778,19.643,19.701,13.981,0.43558,0.22775,2.7008,3.933,3.7523,11.243,0.24521,0.98274,0.21129,0.8906,5
0.76684,2.7484,4.0481,0.72488,1.4516,0.77652,1.0773,1.7531,0.17228,0.003769,0.000024,0.000002,0,0,0,67.977,64.674,14.238,17.54,18.906,19.509,0.619,0.19849,1.4492,3.9986,3.8601,4.7294,0.29773,0.97274,0.18467,0.87027,5
0.63419,3.0195,4.4514,0.62003,1.2746,0.76929,1.1453,1.9379,0.16729,0.001585,0.000006,0,0,0,0,79.182,81.731,13.281,21.314,19.67,20.444,0.37644,-0.027504,1.6903,4.1852,3.7915,5.5908,0.27594,0.97617,0.1887,0.87743,5
0.76868,2.8637,4.0433,0.5914,1.2401,0.77262,1.1144,1.7668,0.16554,0.001231,0.000051,0.000002,0,0,0,60.355,60.308,19.353,23.836,23.835,22.888,0.20233,0.020739,1.0371,3.2688,3.0645,3.2304,0.3091,0.97639,0.15758,0.86436,5
0.59089,2.8495,4.6116,0.69713,1.3948,0.76715,1.2002,1.992,0.17204,0.00305,0.000068,0.000005,0,0,0,61.964,54.077,22.814,17.887,20.602,21.737,0.48138,0.054197,0.66594,3.9907,3.5237,2.6152,0.26143,0.98302,0.20603,0.88536,5
0.68264,2.9334,4.2905,0.57688,1.2242,0.77138,1.161,1.8745,0.16537,0.00109,0.000005,0.000001,0,0,0,68.035,72.098,12.129,20.158,18.438,18.848,0.25866,0.058139,1.7087,4.0618,3.8783,5.6171,0.22986,0.98288,0.20445,0.89556,5
0.62823,2.7805,4.4725,0.74793,1.5065,0.77091,1.1506,1.9229,0.17595,0.004668,0.000016,0,0,0,0,62.606,62.686,7.3762,19.47,19.314,14.677,0.26452,0.061884,2.456,4.195,4.0183,9.5964,0.24354,0.98266,0.20878,0.89152,5
0.65265,2.7409,4.388,0.72521,1.4524,0.77238,1.1675,1.8951,0.17324,0.00382,0.000011,0,0,0,0,77.882,72.23,10.862,19.957,19.082,18.358,0.70625,0.095626,1.8507,4.8314,3.693,6.0878,0.22362,0.98264,0.20607,0.89929,5
0.50587,2.8161,4.9841,0.76798,1.5613,0.752,1.2283,2.1085,0.18299,0.005857,0.000042,0.000007,0,0.000001,0,69.58,67.756,6.5841,18.795,18.961,14.485,0.52545,0.069954,2.7332,4.6562,3.5492,11.425,0.23014,0.98401,0.22009,0.89968,5
0.63319,2.8689,4.4549,0.67169,1.3498,0.76717,1.1706,1.9292,0.17032,0.002462,0.000067,0.000005,0,0,0,69.616,73.267,3.2991,20.113,19.152,10.941,0.13775,0.010606,4.43,3.9194,3.7189,27.002,0.21633,0.98427,0.21537,0.90201,5
0.71607,2.826,4.1892,0.69204,1.3853,0.76717,1.1031,1.8105,0.17166,0.002922,0.000204,0.000005,0,0,0,70.175,71.228,16.865,26.374,24.15,24.24,0.47734,0.12669,1.4342,3.9273,3.2362,4.3065,0.30136,0.97095,0.15276,0.8667,5
0.55299,2.7679,4.767,0.78841,1.6256,0.76025,1.1778,2.0184,0.18421,0.006901,0.000166,0.000034,0,0.000003,0,62.851,70.645,3.5318,19.976,17.291,11.185,0.4098,0.45795,4.3527,4.1601,4.0619,26.633,0.23103,0.9834,0.21721,0.89864,5
0.67014,2.793,4.3303,0.65775,1.3276,0.76964,1.1805,1.8806,0.16898,0.002176,0.000056,0.000002,0,0,0,57.985,54.938,15.166,22.519,23.216,20.444,0.32165,0.12206,1.3781,3.4842,3.1987,4.3513,0.29312,0.98072,0.18179,0.87255,5
0.57178,2.8768,4.688,0.74425,1.4972,0.76837,1.1674,2.0135,0.17611,0.004551,0.000019,0.000001,0,0,0,78.273,79.599,17.045,24.369,24.007,25.14,0.070775,-0.083565,1.4182,3.0615,3.0032,4.1586,0.25837,0.97834,0.16799,0.88493,5
0.70221,2.7849,4.2303,0.64433,1.3076,0.77202,1.1672,1.8419,0.16777,0.001932,0.000008,0,0,0,0,69.365,62.601,16.219,18.805,21.059,20.85,0.40309,0.08431,1.2502,3.6702,3.539,3.8954,0.23511,0.98285,0.19624,0.89438,5
0.62318,2.7155,4.4905,0.74734,1.505,0.77005,1.1829,1.9298,0.17608,0.004655,0.000055,0.000007,0,0,0,63.069,62.082,7.4176,20.129,19.145,15.164,0.62473,0.24057,2.5222,4.862,3.9568,9.9731,0.23321,0.98406,0.22006,0.89809,5
0.6881,2.8037,4.2735,0.68444,1.3716,0.76713,1.1399,1.8484,0.17115,0.00274,0.000128,0.000008,0,0,0,69.245,68.768,19.382,18.384,18.176,20.929,0.45576,0.10531,0.98909,4.547,3.975,3.4559,0.22207,0.98256,0.1995,0.89947,5
0.61436,2.8947,4.5226,0.73341,1.471,0.77499,1.134,1.9542,0.17345,0.004072,0.000017,0.000001,0,0,0,74.872,77.932,16.213,20.601,19.458,22.115,0.12554,-0.008061,1.3674,3.5754,3.6148,4.2962,0.26172,0.97696,0.1844,0.88245,5
0.65946,2.7672,4.3653,0.72199,1.4453,0.77242,1.1532,1.8862,0.17293,0.003716,0.00003,0,0,0,0,76.075,73.173,23.179,18.755,19.356,25.366,0.42402,0.19789,0.93185,3.6422,3.6169,3.0351,0.2302,0.981,0.1947,0.896,5
0.55954,2.901,4.739,0.72287,1.4472,0.76744,1.1896,2.0408,0.17413,0.003793,0.000042,0.000004,0,0,0,61.424,66.116,4.9002,23.928,22.781,14.508,0.17875,0.09418,3.7289,3.4487,3.4408,18.896,0.28639,0.97426,0.17477,0.87213,5
0.64043,2.9504,4.4296,0.6491,1.3146,0.76555,1.1457,1.9199,0.16943,0.002045,0.000216,0.000005,0,0,0,60.411,61.505,21.766,23.658,22.865,22.854,0.11884,-0.090248,0.88031,3.7268,3.505,3.0605,0.27275,0.97926,0.16741,0.87718,5
0.55229,2.8919,4.77,0.72227,1.4459,0.76405,1.1991,2.0498,0.17485,0.003807,0.00001,0.000001,0,0,0,69.725,68.444,11.688,18.082,17.905,18.351,0.84344,0.46675,1.8264,4.6809,3.9446,6.5034,0.2287,0.98347,0.21507,0.90016,5
0.64502,2.7294,4.4139,0.74668,1.5033,0.76535,1.1539,1.8913,0.17708,0.004685,0.000203,0.000028,0,0.000002,0,55.207,50.172,3.7882,24.909,25.346,10.952,-0.13793,-0.16084,3.761,2.9992,2.7056,20.577,0.27785,0.98244,0.1837,0.88017,5
0.67373,2.8758,4.3188,0.64719,1.3118,0.77625,1.1552,1.8852,0.167,0.001957,0.000034,0.000003,0,0,0,63.902,57.96,6.1687,22.922,24.216,14.333,-0.005288,-0.20428,2.9706,3.4122,3.1376,13.431,0.27877,0.98065,0.18194,0.88064,5
0.69123,2.7078,4.2638,0.74803,1.5068,0.77307,1.1279,1.8357,0.17547,0.004646,0.000087,0.000009,0,0.000001,0,80,67.651,7.3977,16.667,19.059,15.391,0.65735,0.15541,2.7198,4.7436,4.5221,11.688,0.2711,0.97871,0.20132,0.88776,5
0.69204,2.8045,4.2613,0.69455,1.39,0.77134,1.1319,1.8462,0.17092,0.002952,0.000109,0.000012,0,0.000001,0,64.431,60.248,6.3232,23.044,23.345,14.648,-0.004789,-0.14721,2.843,3.4814,3.3096,12.115,0.2875,0.97961,0.18245,0.87661,5
0.59306,3.0651,4.6032,0.64967,1.3154,0.77332,1.1515,2.0051,0.16775,0.002014,0.000087,0.000007,0,0,0,63.415,60.708,9.1581,26.156,26.464,17.286,-0.01848,-0.16673,2.3081,3.0531,2.9424,8.8825,0.31941,0.97754,0.16467,0.86698,5
0.66889,2.8723,4.3344,0.69263,1.3864,0.77493,1.1282,1.8826,0.16999,0.002877,0.000102,0.000008,0,0,0,64.251,64.556,16.551,22.697,22.339,21.022,0.11195,-0.054718,1.1697,3.2245,3.2279,3.6619,0.24761,0.98196,0.18893,0.89061,5
0.64741,2.8269,4.4057,0.71837,1.4375,0.77202,1.1421,1.9041,0.17269,0.003606,0.000176,0.000016,0,0.000001,0,61.129,60.071,7.5531,20.435,21.01,15.037,0.15662,-0.1047,2.4481,3.8816,3.5482,9.8561,0.2484,0.9818,0.20117,0.8928,5
0.68417,3.0065,4.2857,0.62562,1.2818,0.77786,1.1104,1.8754,0.16568,0.001625,0.000037,0.000002,0,0,0,60.417,61.468,8.8446,21.84,21.164,16.318,0.33795,0.13134,2.2723,3.8689,3.5925,8.7443,0.25888,0.98092,0.19708,0.88721,5
0.64302,2.8107,4.4207,0.71779,1.4362,0.7743,1.1548,1.9136,0.17213,0.003568,0.000087,0.000009,0,0.000001,0,72.839,65.959,9.0149,19.637,21.529,16.495,0.15176,-0.15322,2.1885,3.3686,3.3751,8.2399,0.26676,0.98001,0.18847,0.88444,5
0.68772,2.8987,4.2746,0.64034,1.3019,0.77547,1.1381,1.8659,0.16684,0.001851,0.000067,0.000005,0,0,0,61.586,58.713,8.6349,22.686,23.287,16.738,0.18834,-0.018535,2.3732,3.7126,3.408,9.1549,0.28008,0.98044,0.1868,0.88272,5
0.65411,2.8398,4.3831,0.66823,1.3442,0.77264,1.1702,1.9055,0.16891,0.002357,0.000069,0.000007,0,0,0,59.228,59.737,6.0273,24.78,24.154,14.329,-0.070094,-0.19341,2.8854,3.1498,3.1287,12.192,0.28474,0.98062,0.18053,0.87791,5
0.66238,2.9181,4.3556,0.6326,1.2912,0.7724,1.1545,1.8985,0.16715,0.001748,0.000077,0.000006,0,0,0,66.825,61.998,16.489,19.09,20.234,20.47,0.23636,-0.056251,1.1529,3.4591,3.4117,3.6662,0.22431,0.98398,0.2049,0.89955,5
0.6722,2.9455,4.3237,0.64656,1.3109,0.77106,1.1258,1.8811,0.16809,0.001973,0.000056,0.000004,0,0,0,68.643,65.399,14.141,19.637,20.213,19.775,0.4769,0.1566,1.5347,3.9693,3.6085,5.1648,0.24917,0.98146,0.19966,0.89285,5
0.59211,3.0129,4.6069,0.68229,1.3678,0.77545,1.1513,2.0038,0.16917,0.002634,0.000038,0.000003,0,0,0,66.182,67.257,6.7537,22.455,22.046,15.177,0.012066,-0.12123,2.7257,3.4889,3.4342,11.192,0.27203,0.97937,0.18194,0.88215,5
0.6982,2.8355,4.2424,0.67208,1.3505,0.77507,1.1335,1.8466,0.16861,0.00242,0.000067,0.000006,0,0,0,78.021,75.775,15.966,25.081,25.553,22.564,0.11236,-0.13449,1.5051,3.2188,3.2167,4.9003,0.35306,0.96981,0.15441,0.85897,5
0.63555,3.0007,4.4466,0.65892,1.3294,0.76919,1.1272,1.9303,0.16914,0.0022,0.000074,0.000005,0,0,0,67.942,70.652,7.5586,21.953,20.75,15.68,-0.078371,-0.17172,2.4912,3.4881,3.4374,9.7948,0.2514,0.98011,0.18496,0.88707,5
0.6664,2.9133,4.3425,0.65888,1.3294,0.77312,1.1367,1.8899,0.16828,0.002177,0.000103,0.000008,0,0,0,67.484,66.965,8.7362,22.276,21.848,17.098,0.16812,-0.000572,2.3057,3.6424,3.5271,8.5773,0.28443,0.97853,0.18463,0.88009,5
0.73278,3.0169,4.1411,0.54703,1.1946,0.77315,1.1043,1.8134,0.16424,0.000835,0.000099,0.000004,0,0,0,64.433,63.636,9.4708,22.892,22.516,17.684,0.17993,0.058269,2.1682,3.4242,3.3068,7.6184,0.298,0.97719,0.17517,0.87507,5
0.71588,2.9325,4.1897,0.6143,1.2673,0.7753,1.1175,1.8317,0.16577,0.001486,0.000091,0.000005,0,0,0,67.94,64.81,14.308,20.251,20.359,19.717,0.4564,0.20691,1.5539,4.0133,3.7735,5.3962,0.27036,0.97932,0.18994,0.88417,5
0.61995,2.8283,4.5022,0.72094,1.443,0.76772,1.1611,1.9397,0.17389,0.003728,0.00015,0.000018,0,0.000001,0,62.69,64.859,2.688,23.182,22,9.3605,-0.081488,-0.16252,4.5325,3.285,3.3215,28.014,0.28693,0.97911,0.18049,0.87554,5
0.597,3.0643,4.5879,0.67103,1.3487,0.77398,1.1342,1.9958,0.16878,0.002405,0.000066,0.000006,0,0,0,59.838,63.741,4.7439,26.286,24.47,13.081,0.040606,-0.083764,3.4883,3.2253,3.276,17.019,0.29731,0.97844,0.17222,0.8749,5
0.64857,2.9667,4.4018,0.67228,1.3508,0.77216,1.1218,1.9123,0.16926,0.002442,0.000172,0.000011,0,0.000001,0,62.846,59.04,6.7174,21.205,22.277,14.883,0.41624,0.1308,2.7076,3.8855,3.4588,11.153,0.2651,0.98143,0.19938,0.88896,5
0.72287,2.869,4.1694,0.59047,1.2391,0.77246,1.1475,1.8218,0.16555,0.001222,0.000124,0.000006,0,0,0,68.193,65.279,11.709,19.247,20.202,19.047,0.6077,0.25439,1.928,4.4494,3.9259,6.8277,0.27043,0.98017,0.20119,0.88637,5
0.72768,2.8947,4.1556,0.62239,1.2776,0.77296,1.1166,1.8132,0.16659,0.001602,0.000122,0.000007,0,0,0,70.095,71.588,11.853,21.095,20.22,18.769,0.086584,-0.031791,1.823,3.4697,3.461,6.4176,0.25982,0.97867,0.18394,0.88564,5
0.61378,2.6641,4.5248,0.78529,1.6152,0.76992,1.1726,1.9294,0.18137,0.006538,0.000155,0.000025,0,0.000002,0,77.492,80.799,15.555,17.65,17.22,20.056,0.29144,0.10118,1.2829,3.1638,3.0636,4.2337,0.27285,0.976,0.1948,0.87978,5
0.69233,3.0514,4.2604,0.60117,1.2514,0.77654,1.0998,1.8654,0.16504,0.001325,0.000099,0.000001,0,0,0,64.766,65.739,4.5045,18,18.728,11.122,-0.23049,-0.377,3.4375,4.0746,4.01,19.359,0.17128,0.9871,0.21898,0.91804,6
0.63132,2.8976,4.4615,0.71625,1.433,0.77413,1.1317,1.9314,0.17203,0.003523,0.000174,0.000006,0,0,0,75.061,77.004,3.1776,17.349,18.104,10.788,-0.31891,-0.45782,5.3999,4.5361,4.4531,43.66,0.17081,0.9855,0.24405,0.91896,6
0.65015,3.3587,4.3964,0.55717,1.2042,0.77416,1.0495,1.9258,0.16426,0.000911,0.000137,0.000001,0,0,0,66.807,68.769,8.0534,18.899,19.828,15.859,0.21968,0.005796,2.5872,3.8931,3.6448,11.232,0.21706,0.98147,0.19594,0.8964,6
0.65671,3.6115,4.3744,0.36608,1.0746,0.76772,1.0238,1.9152,0.16324,0.000137,0.000231,0.000001,0,0,0,74.087,75.53,18.104,19.4,19.836,22.332,0.11392,-0.071118,1.313,4.0731,4.0072,4.7892,0.21498,0.98023,0.19663,0.90014,6
0.49336,3.5648,5.0469,0.6381,1.2988,0.75754,1.0812,2.1777,0.17068,0.001904,0.000271,0.000011,0,0,0,72.58,72.913,21.371,17.523,18.054,21.828,0.70015,0.45704,1.2653,5.582,4.8334,5.9413,0.19737,0.98232,0.20577,0.90956,6
0.54868,3.4313,4.7857,0.5199,1.1707,0.77193,1.1326,2.0958,0.16395,0.000656,0.000157,0.000001,0,0,0,70.982,72.25,17.909,19.29,19.684,21.932,-0.008603,-0.18371,1.1866,3.6541,3.716,4.0355,0.20305,0.98215,0.19771,0.90394,6
0.64198,3.0653,4.4243,0.67361,1.353,0.77823,1.0946,1.9294,0.16802,0.002431,0.000103,0.000001,0,0,0,74.572,74.342,8.0275,15.239,16.81,14.458,0.12797,-0.088475,2.4735,4.4826,4.2647,11.346,0.19203,0.98404,0.21782,0.90771,6
0.63033,3.1841,4.465,0.5794,1.2269,0.76958,1.1106,1.9483,0.16583,0.001119,0.000138,0,0,0,0,74.943,75.307,15.866,16.439,17.566,19.254,0.16061,-0.073761,1.5443,4.9246,4.5335,6.7155,0.19288,0.98378,0.21851,0.90962,6
0.62986,3.2875,4.4667,0.43294,1.1094,0.7664,1.1293,1.9525,0.16398,0.000288,0.000144,0.000002,0,0,0,82.073,76.133,30.172,16.238,17.987,21.184,0.30713,-0.094643,0.28718,5.0214,4.44,3.041,0.16893,0.98386,0.23939,0.91909,6
0.59772,3.0679,4.5852,0.67449,1.3545,0.77616,1.1314,1.9967,0.16852,0.002462,0.00005,0.000001,0,0,0,72.857,74.214,2.0913,16.775,17.818,8.938,0.11811,-0.10825,7.0997,4.5358,4.3089,73.366,0.20857,0.9828,0.21067,0.90087,6
0.53273,3.2029,4.8568,0.73384,1.4721,0.77622,1.1011,2.1001,0.17322,0.004074,0.000122,0.000003,0,0,0,72.82,71.136,8.3004,16.614,18.355,15.752,0.18436,-0.067095,2.7079,4.4956,4.3349,13.405,0.18892,0.98478,0.21158,0.91148,6
0.62076,3.2558,4.4993,0.44193,1.1148,0.76144,1.1421,1.9601,0.16513,0.000319,0.000196,0.000004,0,0,0,81.012,81.943,44.041,16.679,17.179,21.783,0.10359,-0.12889,-0.070836,4.9687,4.6082,3.4464,0.1723,0.98194,0.25451,0.91752,6
0.49229,3.399,5.0524,0.67913,1.3624,0.7702,1.1176,2.1908,0.17012,0.0026,0.000228,0.000006,0,0,0,86.558,84.859,1.8037,15.61,17.408,8.7963,-0.15036,-0.25109,8.3401,4.988,4.4732,95.264,0.15901,0.9856,0.27717,0.92411,6
0.58827,3.1728,4.6219,0.64583,1.3098,0.76904,1.1162,2.0083,0.16849,0.001971,0.000239,0.000004,0,0,0,79.626,72.788,10.992,16.888,19.867,17.61,-0.26297,-0.54602,1.9112,3.9476,4.3453,7.5369,0.17835,0.9847,0.22596,0.91579,6
0.57155,3.6862,4.689,0.36797,1.0755,0.76998,1.0763,2.0559,0.16277,0.00014,0.000082,0.000001,0,0,0,83.99,83.395,15.785,17.965,18.569,22.222,0.44038,0.2309,1.8773,4.7887,4.2183,7.815,0.24047,0.97158,0.21906,0.89001,6
0.56579,3.3647,4.7128,0.43787,1.1123,0.76105,1.1586,2.0528,0.16518,0.000307,0.00034,0.000001,0,0,0,73.062,74.864,0.5703,17.101,17.902,5.5887,0.27075,0.1334,14.849,4.5363,3.9273,288.2,0.22586,0.97988,0.19805,0.89144,6
0.61844,3.4308,4.5077,0.56935,1.2164,0.77684,1.05,1.977,0.16401,0.001006,0.000071,0.000001,0,0,0,78.809,75.684,4.0954,16.025,17.667,12.12,0.069359,-0.11898,4.5609,4.2002,4.1098,31.926,0.21233,0.97835,0.22589,0.89931,6
0.54329,3.377,4.8094,0.63334,1.2922,0.77234,1.101,2.0961,0.16719,0.001759,0.000122,0.000002,0,0,0,75.666,72.314,12.607,19.861,21.454,20.574,0.035817,-0.17618,1.9388,3.8393,3.7025,7.39,0.22548,0.98015,0.18692,0.89554,6
0.58969,3.2148,4.6163,0.62034,1.275,0.77307,1.1182,2.0145,0.16649,0.001573,0.000107,0.000002,0,0,0,80.965,77.64,25.888,17.462,19.072,24.186,0.18118,-0.08478,0.83764,4.8405,4.5304,4.0435,0.18371,0.98375,0.23431,0.91602,6
0.52031,3.4795,4.9145,0.56889,1.2159,0.76849,1.1229,2.1438,0.16578,0.001024,0.000087,0.000003,0,0,0,76.866,79.129,20.899,18.886,18.921,21.831,0.30777,0.1096,1.1706,5.2735,4.6607,4.8662,0.24282,0.97522,0.19,0.88613,6
0.60425,3.2729,4.5603,0.63988,1.3013,0.77273,1.0737,1.9871,0.16741,0.001857,0.000162,0.000002,0,0,0,81.066,77.095,13.213,15.553,17.805,18.995,0.27249,0.029407,1.7083,4.3324,4.1153,6.6133,0.2004,0.98149,0.22502,0.90469,6
0.61986,3.1244,4.5026,0.61906,1.2733,0.77311,1.1229,1.9651,0.16643,0.001556,0.000085,0,0,0,0,69.48,62.731,6.4332,15.706,18.84,14.029,0.34049,0.002507,3.3341,5.0218,4.3836,19.686,0.19726,0.98438,0.2204,0.9077,6
0.62961,3.2425,4.4676,0.58802,1.2363,0.76876,1.0865,1.9476,0.16627,0.001208,0.000218,0.000002,0,0,0,75.623,75.212,5.8191,16.281,17.57,14.619,0.21683,-0.000937,4.3459,5.4997,5.098,29.775,0.19987,0.98331,0.22214,0.90743,6
0.47705,3.5932,5.1324,0.59166,1.2404,0.7593,1.1176,2.2232,0.16846,0.001277,0.000402,0.000012,0,0,0,89.433,91.801,17.338,21.032,21.059,23.26,-0.11466,-0.40999,1.4955,4.4922,4.6122,5.5229,0.22262,0.97817,0.19467,0.89679,6
0.47984,3.8305,5.1175,0.56383,1.2108,0.75558,1.0554,2.214,0.16847,0.001014,0.000361,0,0,0,0,78.622,74.273,17.494,16.498,18.869,21.685,0.18922,-0.20069,1.5243,4.6054,4.6161,6.1492,0.17696,0.98382,0.22957,0.91852,6
0.58229,3.2655,4.6455,0.61614,1.2696,0.7765,1.1126,2.0323,0.16559,0.001505,0.000083,0.000001,0,0,0,68.063,69.489,1.5066,17.224,18.35,9.4503,0.25271,0.049698,9.2924,5.1701,4.5814,108.46,0.219,0.98295,0.20833,0.89777,6
0.58987,3.1113,4.6156,0.7414,1.4902,0.76742,1.0646,1.9821,0.17601,0.00445,0.000141,0.000014,0,0.000001,0,89.899,89.486,6.2381,18.65,20.226,15.625,-0.25918,-0.36601,3.5462,4.9556,4.4943,19.52,0.21567,0.97661,0.22516,0.89951,6
0.58224,3.5096,4.6457,0.58521,1.2332,0.77303,1.048,2.0312,0.16527,0.001166,0.000107,0.000002,0,0,0,78.385,70.788,22.336,16.734,19.547,22.595,0.088031,-0.16524,0.90284,4.546,4.2887,3.7773,0.19188,0.98048,0.21806,0.91023,6
0.48904,3.4277,5.0691,0.64112,1.303,0.77049,1.1372,2.2054,0.16795,0.001888,0.000118,0.000001,0,0,0,70.441,68.768,26.154,19.029,20.574,25.169,0.41866,0.16343,0.91181,4.4399,4.122,3.9096,0.22077,0.98305,0.19681,0.89926,6
0.411,3.7867,5.5295,0.6271,1.2838,0.77022,1.131,2.4076,0.16738,0.001678,0.000025,0.000001,0,0,0,79.767,72.341,19.635,17.322,20.378,23.565,0.43089,0.1282,1.4476,4.9778,4.5567,5.7015,0.18925,0.98514,0.21695,0.9139,6
0.54375,3.2564,4.8074,0.69744,1.3954,0.77624,1.1011,2.0887,0.17005,0.002987,0.000109,0.000002,0,0,0,75.55,75.774,21.644,18.462,19.377,24.118,0.35734,0.13276,1.0716,4.1607,3.8341,3.9354,0.22081,0.98198,0.2014,0.89677,6
0.55175,3.2311,4.7724,0.67592,1.3569,0.77802,1.1184,2.0805,0.1682,0.00248,0.000047,0.000001,0,0,0,73.226,73.474,3.3899,16.754,17.967,12.245,0.21636,0.075674,5.5931,4.7794,4.2679,44.617,0.21291,0.98236,0.20737,0.90092,6
0.55455,3.5139,4.7603,0.40031,1.0912,0.77091,1.1386,2.0878,0.16276,0.000201,0.000061,0,0,0,0,80.311,78.616,10.432,18.182,19.678,19.174,-0.10437,-0.29595,2.4053,4.2517,4.1485,10.359,0.22609,0.97889,0.20899,0.89616,6
0.50991,3.6327,4.9643,0.13529,1.0093,0.74791,1.1764,2.1466,0.16714,0.000002,0.000381,0.000002,0,0,0,77.482,74.636,17.412,18.765,20.321,22.726,0.12303,-0.10569,1.5183,4.4748,4.3148,5.8663,0.18976,0.98478,0.21395,0.91212,6
0.59216,3.1859,4.6066,0.67232,1.3509,0.77286,1.0937,2.0022,0.16911,0.002438,0.000098,0.000002,0,0,0,76.54,73.129,13.217,19.547,21.516,21.388,0.12027,-0.18254,1.8542,3.7461,3.5143,6.7257,0.22907,0.97987,0.18563,0.89406,6
0.66409,2.9883,4.35,0.63078,1.2887,0.77465,1.1286,1.899,0.16658,0.001711,0.000042,0,0,0,0,75.809,77.613,13.407,18.576,18.908,19.756,0.13395,-0.023804,1.6186,3.4721,3.4339,5.578,0.21558,0.98239,0.20284,0.89744,6
0.61324,3.0852,4.5268,0.68785,1.3777,0.77542,1.1008,1.9678,0.16955,0.00276,0.000115,0.000002,0,0,0,73.578,73.369,6.2004,18.942,20.041,15.093,0.27155,-0.013453,3.2828,3.7498,3.6176,16.587,0.22881,0.98169,0.19637,0.8926,6
